chill_portions,chill_hours,uf_hours,utah_units,negation_hours,flower_chill_hours,leaf_chill_hours,frost_nights_full_bloom,frost_nights_green_fruit,frost_nights_pink,heat_hours_proxy,days_tmax_gt_32,days_tmax_gt_35,days_berry_gt_42,days_berry_gt_48,max_berry_c,dli_bloom,dli_winter,vpd_fruit,dtr,bee_hours,pollen_collapse_hours,anthracnose_hours,botrytis_hours,phytophthora_hours,harvest_rain_days,harvest_rain_mm,rain_crack_events,igp_fog_events,marine_fog_events,fog_dli_loss,fog_helps,monthly_tmin_mean,monthly_tmax_mean,monthly_precip_sum,monthly_vpd_mean,monthly_rsds_mean,monthly_tmin_01,monthly_tmin_02,monthly_tmin_03,monthly_tmin_04,monthly_tmin_05,monthly_tmin_06,monthly_tmin_07,monthly_tmin_08,monthly_tmin_09,monthly_tmin_10,monthly_tmin_11,monthly_tmin_12,monthly_tmax_01,monthly_tmax_02,monthly_tmax_03,monthly_tmax_04,monthly_tmax_05,monthly_tmax_06,monthly_tmax_07,monthly_tmax_08,monthly_tmax_09,monthly_tmax_10,monthly_tmax_11,monthly_tmax_12,monthly_precip_01,monthly_precip_02,monthly_precip_03,monthly_precip_04,monthly_precip_05,monthly_precip_06,monthly_precip_07,monthly_precip_08,monthly_precip_09,monthly_precip_10,monthly_precip_11,monthly_precip_12,monthly_vpd_01,monthly_vpd_02,monthly_vpd_03,monthly_vpd_04,monthly_vpd_05,monthly_vpd_06,monthly_vpd_07,monthly_vpd_08,monthly_vpd_09,monthly_vpd_10,monthly_vpd_11,monthly_vpd_12,monthly_rsds_01,monthly_rsds_02,monthly_rsds_03,monthly_rsds_04,monthly_rsds_05,monthly_rsds_06,monthly_rsds_07,monthly_rsds_08,monthly_rsds_09,monthly_rsds_10,monthly_rsds_11,monthly_rsds_12,monthly_dtr_01,monthly_dtr_02,monthly_dtr_03,monthly_dtr_04,monthly_dtr_05,monthly_dtr_06,monthly_dtr_07,monthly_dtr_08,monthly_dtr_09,monthly_dtr_10,monthly_dtr_11,monthly_dtr_12,system_label,chill_relevance,soil_ph_weight,par_fraction,uv_fraction,bloom_advance_days,apis_ok,site_id,lat,lon,source
0.0,767.0,768.0,-220.5,747.0,721.8823529411765,812.1176470588235,0.0,0.0,15.5,4066.64,123.0,123.0,123.0,92.0,53.03,45.243300000000005,25.87746754966887,1.6561658436699631,32.93073972602739,3182.0,1041.0,0.0,0.0,0.0,0.0,10.880645161290321,0.0,0.0,0.0,0.0,0.0,1.7058333333333338,34.649166666666666,51.14,0.4580227852564973,17.048333333333336,-10.65,-6.24,-5.62,0.53,4.94,13.32,16.87,12.75,7.0,0.14,-6.59,-5.98,25.4,27.81,30.15,36.07,37.53,40.51,41.0,42.03,39.78,37.96,30.95,26.6,3.6,4.46,4.23,4.21,3.91,5.39,5.33,5.26,4.04,3.21,2.82,4.68,0.16693917026942898,0.2083454302722415,0.2540524794021572,0.4147599307313665,0.546258063061022,0.7946622657456063,0.8460189891518863,0.7372069187609508,0.5905239481000676,0.4785442172472071,0.2749180389119206,0.1840439714241125,10.72,12.74,16.96,20.69,22.89,22.46,21.09,20.21,18.68,16.03,12.53,9.58,36.05,34.05,35.769999999999996,35.54,32.59,27.189999999999998,24.13,29.28,32.78,37.82,37.54,32.58,open_soil|open|none|deciduous,1.0,1.0,1.0,1.0,0.0,1.0,us-ms-wiggins,30.86,-89.14,nasa_power_climatology
0.0,797.0,799.0,-220.5,742.0,724.5454545454545,869.4545454545454,0.0,0.0,19.625,4248.479999999999,123.0,123.0,123.0,123.0,53.33,44.60324285714283,24.53662847682119,1.849977519766147,33.46739726027397,3127.0,1011.0,0.0,0.0,0.0,0.0,9.921075268817201,0.0,0.0,0.0,0.0,0.0,1.341666666666667,34.815000000000005,50.120000000000005,0.4938820023903692,16.628333333333337,-10.58,-6.5,-6.89,0.31,5.1,12.92,16.25,12.37,6.88,-0.08,-7.14,-6.54,25.18,27.59,30.24,35.08,38.38,40.93,40.91,42.33,39.73,38.84,31.44,27.13,3.85,4.96,4.6,4.19,3.74,4.97,4.8,4.67,3.52,2.98,3.06,4.78,0.16332275857826817,0.20160063495053715,0.23927692113158455,0.4021129798526325,0.5881244511639591,0.8671874473664002,0.9148169641450729,0.8191855385051031,0.6747851873053476,0.5627325880661272,0.30582168751280464,0.18761687010659348,10.11,12.2,16.14,20.17,22.11,22.59,21.35,20.32,18.42,15.28,11.83,9.02,35.76,34.09,37.129999999999995,34.769999999999996,33.28,28.009999999999998,24.659999999999997,29.96,32.849999999999994,38.92,38.58,33.67,open_soil|open|none|deciduous,1.0,1.0,1.0,1.0,0.0,1.0,us-ms-hattiesburg,31.33,-89.29,nasa_power_climatology
21.093989475454052,498.0,500.0,-201.0,452.0,498.0,498.0,18.75,7.25,49.875,4294.200000000001,123.0,123.0,123.0,92.0,56.25,47.7626625,21.53732185430463,2.563643461482615,37.00106849315068,2678.0,755.0,0.0,0.0,0.0,0.0,6.056129032258065,0.0,0.0,0.0,0.0,0.0,-4.118333333333333,32.92583333333334,38.69,0.5137931231227212,15.923333333333332,-18.44,-18.71,-14.17,-6.1,0.54,9.609999999999998,12.6,10.54,4.89,-3.94,-10.29,-15.95,22.68,25.37,28.84,33.36,35.02,40.97,41.68,45.25,39.42,31.98,27.16,23.38,2.06,2.38,3.36,4.09,4.88,3.6,3.18,3.4,3.21,3.59,2.55,2.39,0.1330212959223319,0.15095086026611293,0.2187647001377416,0.3611281515682942,0.419742918337534,0.7918693787923149,1.1571431857602956,1.2356386108623854,0.8255257282469051,0.4531527460944784,0.26729201008039283,0.151287891403868,8.91,11.01,14.67,18.55,20.72,23.99,23.5,20.98,17.95,13.33,9.75,7.72,41.120000000000005,44.08,43.01,39.46,34.480000000000004,31.36,29.08,34.71,34.53,35.92,37.45,39.33,open_soil|open|none|deciduous,1.0,1.0,1.0,1.0,0.0,1.0,us-ar-springdale,36.19,-94.13,nasa_power_climatology
73.06353273474545,511.0,513.0,496.5,62.0,511.0,511.0,22.5,11.625,64.625,162.44000000000028,31.0,0.0,0.0,0.0,37.620000000000005,45.14522142857142,14.139882119205303,1.1089597579636397,27.953013698630137,2644.0,0.0,0.0,0.0,0.0,0.0,5.169870967741936,0.0,0.0,0.0,0.0,0.0,-4.396666666666666,23.565833333333334,32.68,0.2934399952959994,13.299166666666666,-18.77,-19.99,-18.39,-5.23,-0.48,3.07,9.26,10.63,7.929999999999999,0.86,-6.99,-14.66,12.09,12.47,22.45,20.14,28.18,30.4,33.31,31.62,30.33,26.26,19.73,15.81,2.12,2.13,2.0,3.07,3.45,3.06,2.64,3.11,2.79,3.72,2.42,2.17,0.06243575886920657,0.07076784791520764,0.1277127099055556,0.2042381133969268,0.28353502738663106,0.3719392104606133,0.5917191168661471,0.6277943204942833,0.5564778763576442,0.34752398227757947,0.18352079999104992,0.09361517963114746,4.58,7.31,12.43,16.77,19.72,22.12,22.6,19.43,15.24,9.54,5.88,3.97,30.86,32.46,40.84,25.37,28.66,27.33,24.050000000000004,20.990000000000002,22.4,25.400000000000002,26.72,30.47,open_soil|open|none|deciduous,1.0,1.0,1.0,1.0,0.0,1.0,us-mi-grand-junction,42.4,-86.08,nasa_power_climatology
73.06353273474545,511.0,513.0,496.5,62.0,511.0,511.0,22.5,11.625,64.625,162.44000000000028,31.0,0.0,0.0,0.0,37.620000000000005,43.97928571428571,14.139882119205303,1.1506336583310155,27.953013698630137,2644.0,0.0,0.0,0.0,0.0,0.0,5.860387096774195,0.0,0.0,0.0,0.0,0.0,-4.396666666666666,23.565833333333334,32.68,0.2934399952959994,13.299166666666666,-18.77,-19.99,-18.39,-5.23,-0.48,3.07,9.26,10.63,7.929999999999999,0.86,-6.99,-14.66,12.09,12.47,22.45,20.14,28.18,30.4,33.31,31.62,30.33,26.26,19.73,15.81,2.12,2.13,2.0,3.07,3.45,3.06,2.64,3.11,2.79,3.72,2.42,2.17,0.06243575886920657,0.07076784791520764,0.1277127099055556,0.2042381133969268,0.28353502738663106,0.3719392104606133,0.5917191168661471,0.6277943204942833,0.5564778763576442,0.34752398227757947,0.18352079999104992,0.09361517963114746,4.58,7.31,12.43,16.77,19.72,22.12,22.6,19.43,15.24,9.54,5.88,3.97,30.86,32.46,40.84,25.37,28.66,27.33,24.050000000000004,20.990000000000002,22.4,25.400000000000002,26.72,30.47,open_soil|open|none|deciduous,1.0,1.0,1.0,1.0,0.0,1.0,us-mi-south-haven,42.4,-86.27,nasa_power_climatology
73.10598646920144,511.0,512.0,496.5,62.0,511.0,511.0,22.5,11.625,64.625,162.44000000000028,31.0,0.0,0.0,0.0,37.620000000000005,44.44918392857142,14.139882119205303,1.1487463460135368,27.953013698630137,2644.0,0.0,0.0,0.0,0.0,0.0,5.158129032258064,0.0,0.0,0.0,0.0,0.0,-4.396666666666666,23.565833333333334,32.68,0.2934399952959994,13.299166666666666,-18.77,-19.99,-18.39,-5.23,-0.48,3.07,9.26,10.63,7.929999999999999,0.86,-6.99,-14.66,12.09,12.47,22.45,20.14,28.18,30.4,33.31,31.62,30.33,26.26,19.73,15.81,2.12,2.13,2.0,3.07,3.45,3.06,2.64,3.11,2.79,3.72,2.42,2.17,0.06243575886920657,0.07076784791520764,0.1277127099055556,0.2042381133969268,0.28353502738663106,0.3719392104606133,0.5917191168661471,0.6277943204942833,0.5564778763576442,0.34752398227757947,0.18352079999104992,0.09361517963114746,4.58,7.31,12.43,16.77,19.72,22.12,22.6,19.43,15.24,9.54,5.88,3.97,30.86,32.46,40.84,25.37,28.66,27.33,24.050000000000004,20.990000000000002,22.4,25.400000000000002,26.72,30.47,open_soil|open|none|deciduous,1.0,1.0,1.0,1.0,0.0,1.0,us-mi-covert,42.29,-86.26,nasa_power_climatology
73.08838707517302,511.0,512.0,496.5,62.0,511.0,511.0,22.5,11.625,64.625,162.44000000000028,31.0,0.0,0.0,0.0,37.620000000000005,33.81525714285715,14.139882119205303,1.0831768218392959,27.953013698630137,2644.0,0.0,0.0,0.0,0.0,0.0,6.238387096774193,0.0,0.0,0.0,0.0,0.0,-4.396666666666666,23.565833333333334,32.68,0.2934399952959994,13.299166666666666,-18.77,-19.99,-18.39,-5.23,-0.48,3.07,9.26,10.63,7.929999999999999,0.86,-6.99,-14.66,12.09,12.47,22.45,20.14,28.18,30.4,33.31,31.62,30.33,26.26,19.73,15.81,2.12,2.13,2.0,3.07,3.45,3.06,2.64,3.11,2.79,3.72,2.42,2.17,0.06243575886920657,0.07076784791520764,0.1277127099055556,0.2042381133969268,0.28353502738663106,0.3719392104606133,0.5917191168661471,0.6277943204942833,0.5564778763576442,0.34752398227757947,0.18352079999104992,0.09361517963114746,4.58,7.31,12.43,16.77,19.72,22.12,22.6,19.43,15.24,9.54,5.88,3.97,30.86,32.46,40.84,25.37,28.66,27.33,24.050000000000004,20.990000000000002,22.4,25.400000000000002,26.72,30.47,open_soil|open|none|deciduous,1.0,1.0,1.0,1.0,0.0,1.0,us-mi-bangor,42.31,-86.11,nasa_power_climatology
58.85031181936815,482.0,483.0,266.5,123.0,482.0,482.0,24.375,13.875,59.5,1000.1600000000002,92.0,31.0,31.0,0.0,44.88,45.14522142857142,14.139882119205303,1.457691613765459,32.05901369863014,2439.0,93.0,0.0,0.0,0.0,0.0,5.531494623655915,0.0,0.0,0.0,0.0,0.0,-5.6883333333333335,26.37833333333333,32.55,0.33403720070467074,13.299166666666666,-21.87,-20.85,-17.64,-4.62,-1.57,2.32,8.09,9.13,6.06,-1.16,-8.63,-17.52,14.53,15.74,25.12,23.69,31.46,33.06,36.6,34.44,33.82,28.27,22.05,17.76,2.05,2.05,1.9599999999999997,2.95,3.57,3.13,2.89,3.32,2.77,3.49,2.32,2.05,0.05932664506312728,0.07632491798840947,0.15027733924129216,0.25720646868513697,0.34751034164608746,0.448338169436822,0.699580830914323,0.7095179405456785,0.6206082605104967,0.3629410532356959,0.1894436750270499,0.08737076616192906,4.58,7.31,12.43,16.77,19.72,22.12,22.6,19.43,15.24,9.54,5.88,3.97,36.4,36.59,42.760000000000005,28.310000000000002,33.03,30.740000000000002,28.51,25.309999999999995,27.76,29.43,30.68,35.28,open_soil|open|none|deciduous,1.0,1.0,1.0,1.0,0.0,1.0,us-mi-hartford,42.21,-86.17,nasa_power_climatology
58.86840706324091,483.0,484.0,266.5,123.0,483.0,483.0,24.375,13.875,59.5,1000.1600000000002,92.0,31.0,31.0,0.0,44.88,43.97928571428571,14.139882119205303,1.5008707250437965,32.05901369863014,2439.0,93.0,0.0,0.0,0.0,0.0,6.30051612903226,0.0,0.0,0.0,0.0,0.0,-5.6883333333333335,26.37833333333333,32.55,0.33403720070467074,13.299166666666666,-21.87,-20.85,-17.64,-4.62,-1.57,2.32,8.09,9.13,6.06,-1.16,-8.63,-17.52,14.53,15.74,25.12,23.69,31.46,33.06,36.6,34.44,33.82,28.27,22.05,17.76,2.05,2.05,1.9599999999999997,2.95,3.57,3.13,2.89,3.32,2.77,3.49,2.32,2.05,0.05932664506312728,0.07632491798840947,0.15027733924129216,0.25720646868513697,0.34751034164608746,0.448338169436822,0.699580830914323,0.7095179405456785,0.6206082605104967,0.3629410532356959,0.1894436750270499,0.08737076616192906,4.58,7.31,12.43,16.77,19.72,22.12,22.6,19.43,15.24,9.54,5.88,3.97,36.4,36.59,42.760000000000005,28.310000000000002,33.03,30.740000000000002,28.51,25.309999999999995,27.76,29.43,30.68,35.28,open_soil|open|none|deciduous,1.0,1.0,1.0,1.0,0.0,1.0,us-mi-watervliet,42.19,-86.26,nasa_power_climatology
58.86840706324091,483.0,484.0,266.5,123.0,483.0,483.0,24.375,13.875,59.5,1000.1600000000002,92.0,31.0,31.0,0.0,44.88,44.44918392857142,14.139882119205303,1.503214778419487,32.05901369863014,2439.0,93.0,0.0,0.0,0.0,0.0,5.55083870967742,0.0,0.0,0.0,0.0,0.0,-5.6883333333333335,26.37833333333333,32.55,0.33403720070467074,13.299166666666666,-21.87,-20.85,-17.64,-4.62,-1.57,2.32,8.09,9.13,6.06,-1.16,-8.63,-17.52,14.53,15.74,25.12,23.69,31.46,33.06,36.6,34.44,33.82,28.27,22.05,17.76,2.05,2.05,1.9599999999999997,2.95,3.57,3.13,2.89,3.32,2.77,3.49,2.32,2.05,0.05932664506312728,0.07632491798840947,0.15027733924129216,0.25720646868513697,0.34751034164608746,0.448338169436822,0.699580830914323,0.7095179405456785,0.6206082605104967,0.3629410532356959,0.1894436750270499,0.08737076616192906,4.58,7.31,12.43,16.77,19.72,22.12,22.6,19.43,15.24,9.54,5.88,3.97,36.4,36.59,42.760000000000005,28.310000000000002,33.03,30.740000000000002,28.51,25.309999999999995,27.76,29.43,30.68,35.28,open_soil|open|none|deciduous,1.0,1.0,1.0,1.0,0.0,1.0,us-mi-coloma,42.19,-86.31,nasa_power_climatology
58.93173431067618,483.0,484.0,266.5,123.0,483.0,483.0,24.375,13.75,59.5,1000.1600000000002,92.0,31.0,31.0,0.0,44.88,45.14522142857142,14.139882119205303,1.457691613765459,32.05901369863014,2439.0,93.0,0.0,0.0,0.0,0.0,5.531494623655915,0.0,0.0,0.0,0.0,0.0,-5.6883333333333335,26.37833333333333,32.55,0.33403720070467074,13.299166666666666,-21.87,-20.85,-17.64,-4.62,-1.57,2.32,8.09,9.13,6.06,-1.16,-8.63,-17.52,14.53,15.74,25.12,23.69,31.46,33.06,36.6,34.44,33.82,28.27,22.05,17.76,2.05,2.05,1.9599999999999997,2.95,3.57,3.13,2.89,3.32,2.77,3.49,2.32,2.05,0.05932664506312728,0.07632491798840947,0.15027733924129216,0.25720646868513697,0.34751034164608746,0.448338169436822,0.699580830914323,0.7095179405456785,0.6206082605104967,0.3629410532356959,0.1894436750270499,0.08737076616192906,4.58,7.31,12.43,16.77,19.72,22.12,22.6,19.43,15.24,9.54,5.88,3.97,36.4,36.59,42.760000000000005,28.310000000000002,33.03,30.740000000000002,28.51,25.309999999999995,27.76,29.43,30.68,35.28,open_soil|open|none|deciduous,1.0,1.0,1.0,1.0,0.0,1.0,us-mi-benton-harbor,42.12,-86.45,nasa_power_climatology
79.7592066142943,608.0,609.0,543.0,0.0,608.0,608.0,33.5,13.25,76.75,0.0,0.0,0.0,0.0,0.0,31.91,29.265857142857147,14.139882119205303,0.8788553926853886,27.27016438356164,2536.0,0.0,0.0,0.0,0.0,0.0,6.281935483870967,0.0,0.0,0.0,0.0,0.0,-5.0649999999999995,22.230833333333333,32.1,0.2658506525438834,13.299166666666666,-18.36,-21.81,-20.45,-7.67,-1.07,3.06,9.21,10.55,6.929999999999999,0.22,-7.81,-13.58,11.13,11.5,20.6,19.38,25.82,28.05,31.91,30.54,28.62,25.38,18.969999999999995,14.87,2.08,2.13,2.07,3.22,3.31,2.94,2.47,2.78,2.74,3.64,2.5,2.22,0.061021638149781225,0.06351891123337691,0.11226515284669826,0.18857804875530423,0.26294151232824825,0.33489265049780137,0.5226028456109326,0.5654081966021527,0.4881892273568795,0.3234494418032299,0.173569387945285,0.09377081739691105,4.58,7.31,12.43,16.77,19.72,22.12,22.6,19.43,15.24,9.54,5.88,3.97,29.490000000000002,33.31,41.05,27.049999999999997,26.89,24.990000000000002,22.7,19.99,21.69,25.16,26.779999999999994,28.45,open_soil|open|none|deciduous,1.0,1.0,1.0,1.0,0.0,1.0,us-mi-holland,42.79,-86.11,nasa_power_climatology
79.73522644085021,609.0,609.0,543.0,0.0,609.0,609.0,33.375,13.375,76.75,0.0,0.0,0.0,0.0,0.0,31.91,33.81525714285715,14.139882119205303,0.9486816006363862,27.27016438356164,2535.0,0.0,0.0,0.0,0.0,0.0,5.893548387096773,0.0,0.0,0.0,0.0,0.0,-5.0649999999999995,22.230833333333333,32.1,0.2658506525438834,13.299166666666666,-18.36,-21.81,-20.45,-7.67,-1.07,3.06,9.21,10.55,6.929999999999999,0.22,-7.81,-13.58,11.13,11.5,20.6,19.38,25.82,28.05,31.91,30.54,28.62,25.38,18.969999999999995,14.87,2.08,2.13,2.07,3.22,3.31,2.94,2.47,2.78,2.74,3.64,2.5,2.22,0.061021638149781225,0.06351891123337691,0.11226515284669826,0.18857804875530423,0.26294151232824825,0.33489265049780137,0.5226028456109326,0.5654081966021527,0.4881892273568795,0.3234494418032299,0.173569387945285,0.09377081739691105,4.58,7.31,12.43,16.77,19.72,22.12,22.6,19.43,15.24,9.54,5.88,3.97,29.490000000000002,33.31,41.05,27.049999999999997,26.89,24.990000000000002,22.7,19.99,21.69,25.16,26.779999999999994,28.45,open_soil|open|none|deciduous,1.0,1.0,1.0,1.0,0.0,1.0,us-mi-west-olive,42.92,-86.14,nasa_power_climatology
73.27202999791476,510.0,513.0,497.0,62.0,510.0,510.0,22.5,11.625,64.625,162.44000000000028,31.0,0.0,0.0,0.0,37.620000000000005,43.97928571428571,14.139882119205303,1.1506336583310155,27.953013698630137,2657.0,0.0,0.0,0.0,0.0,0.0,5.860387096774195,0.0,0.0,0.0,0.0,0.0,-4.396666666666666,23.565833333333334,32.68,0.2934399952959994,13.299166666666666,-18.77,-19.99,-18.39,-5.23,-0.48,3.07,9.26,10.63,7.929999999999999,0.86,-6.99,-14.66,12.09,12.47,22.45,20.14,28.18,30.4,33.31,31.62,30.33,26.26,19.73,15.81,2.12,2.13,2.0,3.07,3.45,3.06,2.64,3.11,2.79,3.72,2.42,2.17,0.06243575886920657,0.07076784791520764,0.1277127099055556,0.2042381133969268,0.28353502738663106,0.3719392104606133,0.5917191168661471,0.6277943204942833,0.5564778763576442,0.34752398227757947,0.18352079999104992,0.09361517963114746,4.58,7.31,12.43,16.77,19.72,22.12,22.6,19.43,15.24,9.54,5.88,3.97,30.86,32.46,40.84,25.37,28.66,27.33,24.050000000000004,20.990000000000002,22.4,25.400000000000002,26.72,30.47,open_soil|open|none|deciduous,1.0,1.0,1.0,1.0,0.0,1.0,us-mi-fennville,42.59,-86.1,nasa_power_climatology
73.22488146889556,510.0,515.0,497.0,62.0,510.0,510.0,22.5,11.625,64.625,162.44000000000028,31.0,0.0,0.0,0.0,37.620000000000005,45.14522142857142,14.139882119205303,1.1089597579636397,27.953013698630137,2658.0,0.0,0.0,0.0,0.0,0.0,5.169870967741936,0.0,0.0,0.0,0.0,0.0,-4.396666666666666,23.565833333333334,32.68,0.2934399952959994,13.299166666666666,-18.77,-19.99,-18.39,-5.23,-0.48,3.07,9.26,10.63,7.929999999999999,0.86,-6.99,-14.66,12.09,12.47,22.45,20.14,28.18,30.4,33.31,31.62,30.33,26.26,19.73,15.81,2.12,2.13,2.0,3.07,3.45,3.06,2.64,3.11,2.79,3.72,2.42,2.17,0.06243575886920657,0.07076784791520764,0.1277127099055556,0.2042381133969268,0.28353502738663106,0.3719392104606133,0.5917191168661471,0.6277943204942833,0.5564778763576442,0.34752398227757947,0.18352079999104992,0.09361517963114746,4.58,7.31,12.43,16.77,19.72,22.12,22.6,19.43,15.24,9.54,5.88,3.97,30.86,32.46,40.84,25.37,28.66,27.33,24.050000000000004,20.990000000000002,22.4,25.400000000000002,26.72,30.47,open_soil|open|none|deciduous,1.0,1.0,1.0,1.0,0.0,1.0,us-mi-saugatuck,42.65,-86.2,nasa_power_climatology
72.99291722485086,510.0,513.0,497.0,62.0,510.0,510.0,22.5,11.625,64.625,162.44000000000028,31.0,0.0,0.0,0.0,37.620000000000005,44.44918392857142,14.139882119205303,1.1487463460135368,27.953013698630137,2653.0,0.0,0.0,0.0,0.0,0.0,5.158129032258064,0.0,0.0,0.0,0.0,0.0,-4.396666666666666,23.565833333333334,32.68,0.2934399952959994,13.299166666666666,-18.77,-19.99,-18.39,-5.23,-0.48,3.07,9.26,10.63,7.929999999999999,0.86,-6.99,-14.66,12.09,12.47,22.45,20.14,28.18,30.4,33.31,31.62,30.33,26.26,19.73,15.81,2.12,2.13,2.0,3.07,3.45,3.06,2.64,3.11,2.79,3.72,2.42,2.17,0.06243575886920657,0.07076784791520764,0.1277127099055556,0.2042381133969268,0.28353502738663106,0.3719392104606133,0.5917191168661471,0.6277943204942833,0.5564778763576442,0.34752398227757947,0.18352079999104992,0.09361517963114746,4.58,7.31,12.43,16.77,19.72,22.12,22.6,19.43,15.24,9.54,5.88,3.97,30.86,32.46,40.84,25.37,28.66,27.33,24.050000000000004,20.990000000000002,22.4,25.400000000000002,26.72,30.47,open_soil|open|none|deciduous,1.0,1.0,1.0,1.0,0.0,1.0,us-mi-pullman,42.48,-86.09,nasa_power_climatology
73.02666820242752,511.0,512.0,496.5,62.0,464.5454545454545,650.3636363636364,22.5,11.625,64.625,162.44000000000028,31.0,0.0,0.0,0.0,37.620000000000005,23.666014285714294,14.913596026490064,0.36823557617575403,27.953013698630137,2644.0,0.0,0.0,0.0,0.0,0.0,7.065204301075268,0.0,0.0,0.0,0.0,0.0,-4.396666666666666,23.565833333333334,32.68,0.2934399952959994,13.553333333333333,-18.77,-19.99,-18.39,-5.23,-0.48,3.07,9.26,10.63,7.929999999999999,0.86,-6.99,-14.66,12.09,12.47,22.45,20.14,28.18,30.4,33.31,31.62,30.33,26.26,19.73,15.81,2.12,2.13,2.0,3.07,3.45,3.06,2.64,3.11,2.79,3.72,2.42,2.17,0.06243575886920657,0.07076784791520764,0.1277127099055556,0.2042381133969268,0.28353502738663106,0.3719392104606133,0.5917191168661471,0.6277943204942833,0.5564778763576442,0.34752398227757947,0.18352079999104992,0.09361517963114746,5.07,8.04,12.67,16.9,19.88,22.51,22.77,19.41,15.41,9.69,6.15,4.14,30.86,32.46,40.84,25.37,28.66,27.33,24.050000000000004,20.990000000000002,22.4,25.400000000000002,26.72,30.47,open_soil|open|none|deciduous,1.0,1.0,1.0,1.0,0.0,1.0,us-mi-bloomingdale,42.38,-85.96,nasa_power_climatology
49.60961628199607,409.0,409.0,189.0,180.0,409.0,409.0,44.375,20.25,74.125,1900.2399999999996,123.0,62.0,62.0,31.0,51.04,44.71643571428571,14.913596026490064,1.8458803568354907,36.51887671232877,2268.0,250.0,0.0,0.0,0.0,0.0,5.169225806451613,0.0,10.85,0.0,307.83,0.0,-8.500000000000002,28.054166666666664,31.78,0.3341800112542461,13.553333333333333,-25.27,-27.32,-22.46,-10.02,-3.84,2.04,5.56,6.23,2.96,-3.67,-9.5,-16.71,15.07,17.69,27.4,25.81,32.39,34.65,40.04,36.33,34.93,29.83,23.82,18.69,1.99,2.07,1.94,2.96,3.48,3.08,2.69,3.04,2.69,3.5,2.31,2.03,0.04702372542071635,0.058132506456667524,0.1389409461221741,0.24199554821867358,0.36192435054444505,0.4984014729877962,0.7635761523363951,0.7157658120080396,0.5960811905925218,0.331539043892294,0.17665304606781002,0.08012634040341998,5.07,8.04,12.67,16.9,19.88,22.51,22.77,19.41,15.41,9.69,6.15,4.14,40.34,45.010000000000005,49.86,35.83,36.230000000000004,32.61,34.48,30.099999999999998,31.97,33.5,33.32,35.400000000000006,open_soil|open|none|deciduous,1.0,1.0,1.0,1.0,0.0,1.0,us-mi-gobles,42.36,-85.88,nasa_power_climatology
52.58833711713222,422.0,423.0,66.0,226.0,422.0,422.0,34.125,20.25,65.0,2380.0,123.0,92.0,92.0,31.0,52.19,44.21224285714285,14.913596026490064,1.9557040086576403,37.01430136986302,2335.0,405.0,0.0,0.0,0.0,0.0,6.079548387096775,0.0,10.85,0.0,307.83,0.0,-8.193333333333333,28.8425,31.25,0.3544314983143811,13.553333333333333,-24.66,-24.830000000000002,-19.73,-6.19,-3.74,2.26,5.71,6.38,2.89,-3.84,-11.44,-21.13,16.22,18.669999999999998,27.83,26.73,32.52,37.16,41.19,36.49,35.76,29.94,24.48,19.12,1.92,1.9599999999999997,1.9,2.82,3.55,3.13,2.82,3.14,2.65,3.18,2.25,1.93,0.052095772408437054,0.0687234584627238,0.15865520175341388,0.290458029604077,0.3700386448281349,0.5502732369545431,0.8071546166817888,0.7407290992323856,0.6244928645605833,0.3453150996910822,0.17418549986935858,0.07105645572604466,5.07,8.04,12.67,16.9,19.88,22.51,22.77,19.41,15.41,9.69,6.15,4.14,40.879999999999995,43.5,47.56,32.92,36.260000000000005,34.9,35.48,30.110000000000003,32.87,33.78,35.92,40.25,open_soil|open|none|deciduous,1.0,1.0,1.0,1.0,0.0,1.0,us-mi-lawton,42.17,-85.85,nasa_power_climatology
52.578903975830066,422.0,423.0,66.0,226.0,422.0,422.0,34.125,20.25,65.0,2380.0,123.0,92.0,92.0,31.0,52.19,45.518560714285705,14.913596026490064,1.9473036996618187,37.01430136986302,2335.0,405.0,0.0,0.0,0.0,0.0,5.391817204301075,0.0,10.85,0.0,307.83,0.0,-8.193333333333333,28.8425,31.25,0.3544314983143811,13.553333333333333,-24.66,-24.830000000000002,-19.73,-6.19,-3.74,2.26,5.71,6.38,2.89,-3.84,-11.44,-21.13,16.22,18.669999999999998,27.83,26.73,32.52,37.16,41.19,36.49,35.76,29.94,24.48,19.12,1.92,1.9599999999999997,1.9,2.82,3.55,3.13,2.82,3.14,2.65,3.18,2.25,1.93,0.052095772408437054,0.0687234584627238,0.15865520175341388,0.290458029604077,0.3700386448281349,0.5502732369545431,0.8071546166817888,0.7407290992323856,0.6244928645605833,0.3453150996910822,0.17418549986935858,0.07105645572604466,5.07,8.04,12.67,16.9,19.88,22.51,22.77,19.41,15.41,9.69,6.15,4.14,40.879999999999995,43.5,47.56,32.92,36.260000000000005,34.9,35.48,30.110000000000003,32.87,33.78,35.92,40.25,open_soil|open|none|deciduous,1.0,1.0,1.0,1.0,0.0,1.0,us-mi-paw-paw,42.22,-85.89,nasa_power_climatology
